policy_id,age_at_entry,sex,policy_term,policy_count,sum_assured,prem_paying_term,dur_elapsed,ann_prem,PCODE
632,43,F,22,1,407000,12,228,18129,4
633,55,M,22,1,310000,12,53,1907,9
634,57,F,22,1,831000,12,110,20480,8
635,32,F,22,1,346000,12,225,17953,9
636,36,M,22,1,122000,12,12,14254,2
637,42,M,16,1,204000,6,56,24547,2
638,38,M,22,1,212000,12,65,7723,7
639,31,F,22,1,694000,12,118,6269,1
640,37,F,22,1,328000,12,227,5531,6
641,47,M,16,1,786000,6,78,19984,8
642,42,M,16,1,653000,6,0,18934,9
643,44,M,22,1,415000,12,45,10543,3
644,26,M,16,1,274000,6,136,9944,4
645,48,M,22,1,490000,12,35,5280,2
646,41,F,22,1,141000,12,142,15986,6
647,59,M,16,1,185000,6,40,15771,6
648,36,F,22,1,797000,12,30,11684,10
649,43,M,16,1,519000,6,181,19561,6
650,33,M,22,1,170000,12,47,1746,6
651,43,F,16,1,863000,6,105,16874,1
652,33,F,22,1,177000,12,93,5520,6
653,29,M,16,1,834000,6,53,4793,6
654,53,M,22,1,804000,12,206,23496,6
655,43,M,16,1,622000,6,138,8996,7
656,38,F,16,1,210000,6,123,16941,10
657,33,F,16,1,909000,6,23,24470,1
658,60,M,22,1,701000,12,215,8213,4
659,44,M,16,1,629000,6,102,4188,9
660,39,M,16,1,717000,6,189,11980,6
661,53,M,16,1,424000,6,100,24274,10
662,50,F,22,1,442000,12,31,13164,1
663,36,M,16,1,168000,6,159,5902,9
664,35,M,16,1,551000,6,0,24970,3
665,47,M,22,1,470000,12,203,16932,3
666,54,F,22,1,554000,12,190,10953,4
667,37,M,16,1,210000,6,0,9607,5
668,32,M,16,1,206000,6,139,24371,8
669,36,F,16,1,388000,6,128,21916,9
670,34,F,22,1,263000,12,146,23120,6
671,46,M,22,1,246000,12,178,21096,9
672,35,F,16,1,407000,6,99,1485,8
673,59,F,22,1,111000,12,227,5873,5
674,29,M,22,1,646000,12,42,7948,1
675,37,F,16,1,529000,6,59,6429,3
676,52,F,22,1,484000,12,92,3379,5
677,31,F,16,1,934000,6,21,9706,4
678,40,F,16,1,221000,6,0,5281,8
679,45,F,16,1,655000,6,1,5549,10
680,29,F,16,1,490000,6,71,19811,7
681,46,M,16,1,945000,6,0,8224,8
682,44,M,22,1,927000,12,186,16018,4
683,50,M,22,1,388000,12,181,20455,2
684,42,F,16,1,919000,6,0,10831,6
685,52,F,22,1,303000,12,160,23297,2
686,43,M,16,1,756000,6,0,10005,8
687,46,M,16,1,780000,6,137,9156,4
688,50,F,22,1,986000,12,104,1789,5
689,50,F,16,1,970000,6,14,20155,6
690,27,F,16,1,637000,6,20,19320,8
691,38,M,22,1,725000,12,68,22689,7
692,42,M,22,1,127000,12,27,24136,7
693,46,M,16,1,719000,6,172,1107,1
694,26,F,16,1,739000,6,0,15775,10
695,27,M,22,1,281000,12,232,22246,3
696,60,M,16,1,143000,6,33,4995,2
697,28,F,22,1,735000,12,256,17290,3
698,48,F,16,1,516000,6,0,22030,1
699,34,M,16,1,266000,6,86,19732,2
700,31,M,22,1,389000,12,28,22480,6
701,35,F,16,1,811000,6,0,22891,5
702,58,M,16,1,198000,6,187,10288,4
703,42,M,16,1,764000,6,118,18692,8
704,31,F,22,1,596000,12,0,21083,5
705,25,M,16,1,426000,6,100,15086,1
706,37,F,16,1,650000,6,143,16371,8
707,57,M,22,1,302000,12,246,7641,4
708,26,M,22,1,921000,12,85,14498,1
709,42,M,16,1,238000,6,81,21769,10
710,38,F,16,1,460000,6,170,16005,9
711,30,F,22,1,489000,12,149,22818,3
712,51,F,22,1,355000,12,131,4130,2
713,42,M,22,1,197000,12,197,14380,10
714,29,M,16,1,745000,6,104,17802,4
715,60,F,16,1,955000,6,60,23132,7
716,52,M,16,1,509000,6,184,18519,8
717,42,F,22,1,963000,12,91,8562,7
718,40,F,16,1,598000,6,182,1411,10
719,46,F,22,1,330000,12,234,7800,7
720,53,M,22,1,830000,12,218,10055,9
721,28,F,16,1,479000,6,7,19959,5
722,31,F,16,1,799000,6,0,23307,8
723,31,M,16,1,430000,6,27,16239,10
724,57,F,16,1,645000,6,185,22231,3
725,41,M,22,1,589000,12,257,10732,10
726,51,M,16,1,251000,6,82,10466,7
727,31,M,22,1,260000,12,22,23206,7
728,26,F,22,1,879000,12,128,12164,3
729,37,M,22,1,899000,12,190,21611,1
730,42,M,16,1,654000,6,0,1517,1
731,37,M,16,1,782000,6,44,11146,10
732,27,F,22,1,160000,12,126,15799,7
733,41,M,22,1,635000,12,68,22954,7
734,51,M,22,1,667000,12,25,7438,9
735,34,F,22,1,535000,12,110,21312,3
736,38,M,16,1,496000,6,140,17542,9
737,50,M,16,1,248000,6,0,14602,5
738,52,F,16,1,289000,6,69,19107,6
739,36,M,16,1,829000,6,48,14468,8
740,56,F,22,1,799000,12,123,13572,10
741,49,F,22,1,159000,12,168,19666,9
742,31,F,16,1,472000,6,0,5246,9
743,33,F,16,1,529000,6,161,5628,9
744,54,F,22,1,509000,12,117,24335,9
745,45,M,22,1,394000,12,239,9777,7
746,38,M,16,1,105000,6,0,15224,7
747,53,F,22,1,991000,12,22,11666,3
748,38,M,22,1,914000,12,48,1951,1
749,46,M,16,1,130000,6,98,17179,3
750,48,F,16,1,449000,6,98,3887,10
751,31,M,16,1,219000,6,30,10433,7
752,60,M,22,1,558000,12,16,23838,4
753,46,F,22,1,560000,12,252,20713,4
754,49,F,16,1,199000,6,82,22781,2
755,41,F,16,1,462000,6,52,1138,7
756,32,F,16,1,813000,6,191,8365,3
757,47,F,16,1,301000,6,0,6638,6
758,25,F,16,1,296000,6,0,6558,8
759,45,F,22,1,569000,12,258,23091,3
760,29,M,16,1,331000,6,67,11278,5
761,31,F,22,1,655000,12,244,1286,9
762,35,F,22,1,232000,12,36,16909,5
763,56,F,16,1,492000,6,72,21586,4
764,27,M,22,1,428000,12,99,9148,6
765,36,F,16,1,364000,6,108,4349,2
766,27,F,22,1,981000,12,121,10885,1
767,39,M,16,1,311000,6,0,18966,7
768,59,M,22,1,188000,12,136,19659,8
769,32,M,16,1,940000,6,175,11861,10
770,30,F,16,1,346000,6,28,17727,6
771,48,M,16,1,376000,6,180,23884,3
772,37,F,22,1,808000,12,123,13688,5
773,43,M,16,1,303000,6,149,16811,9
774,59,F,16,1,717000,6,0,16437,2
775,28,M,16,1,729000,6,96,20793,2
776,44,F,16,1,685000,6,57,7130,1
777,56,M,22,1,559000,12,73,20424,6
778,49,M,16,1,280000,6,106,10447,10
779,60,F,22,1,515000,12,247,5974,10
780,35,F,22,1,684000,12,252,24589,5
781,49,M,16,1,224000,6,0,2430,2
782,48,F,16,1,609000,6,119,14672,8
783,49,M,22,1,444000,12,109,14601,1
784,30,F,16,1,177000,6,0,18460,8
785,52,F,22,1,794000,12,173,21465,6
786,37,F,16,1,226000,6,0,7835,7
787,30,M,16,1,649000,6,32,17277,8
788,57,F,22,1,593000,12,169,1465,2
789,42,M,16,1,636000,6,0,3810,1
790,51,M,22,1,643000,12,169,9267,7
791,38,F,22,1,105000,12,129,9889,3
792,41,M,22,1,517000,12,47,22590,9
793,26,F,22,1,236000,12,124,8903,6
794,41,F,22,1,429000,12,257,15043,5
795,45,M,22,1,298000,12,221,19514,5
796,51,M,16,1,995000,6,110,19298,7
797,45,F,22,1,658000,12,184,8038,7
798,39,M,16,1,119000,6,25,7423,5
799,28,M,16,1,395000,6,142,9097,6
800,40,M,22,1,718000,12,28,10435,5
801,51,F,16,1,750000,6,171,19042,3
802,45,M,22,1,700000,12,161,8544,2
803,32,F,22,1,824000,12,104,5741,8
804,45,M,22,1,601000,12,16,8599,3
805,44,M,22,1,410000,12,137,15963,8
806,41,M,22,1,241000,12,223,21273,4
807,47,M,22,1,559000,12,89,21315,5
808,46,F,16,1,344000,6,78,23722,3
809,53,F,22,1,877000,12,91,22235,8
810,30,M,16,1,847000,6,0,21276,8
811,45,M,22,1,683000,12,18,4818,10
812,51,F,22,1,559000,12,79,5587,5
813,39,M,22,1,191000,12,88,6627,5
814,30,F,16,1,424000,6,121,3090,7
815,43,M,16,1,992000,6,0,8572,10
816,54,M,22,1,635000,12,18,22408,3
817,26,M,16,1,315000,6,183,9160,10
818,45,F,16,1,120000,6,122,9160,6
819,28,F,22,1,830000,12,141,2150,5
820,58,F,16,1,644000,6,40,19873,7
821,50,M,22,1,681000,12,141,10763,4
822,40,M,16,1,606000,6,117,4186,10
823,52,F,16,1,762000,6,0,23084,4
824,48,M,16,1,838000,6,45,18837,8
825,52,F,16,1,887000,6,0,15268,7
826,27,F,16,1,902000,6,48,3212,9
827,45,F,16,1,859000,6,21,7054,6
828,35,F,16,1,861000,6,100,3731,3
829,35,F,16,1,565000,6,0,17705,6
830,30,M,16,1,460000,6,0,19687,1
831,41,F,16,1,476000,6,130,15232,10
832,49,M,16,1,896000,6,148,21814,4
833,49,F,22,1,328000,12,54,16491,10
834,29,M,22,1,272000,12,158,1288,10
835,35,F,22,1,103000,12,158,7457,6
836,42,F,16,1,306000,6,16,7214,1
837,26,M,22,1,707000,12,88,1244,1
838,34,M,22,1,544000,12,91,7312,5
839,38,F,16,1,285000,6,167,24850,1
840,31,F,22,1,820000,12,257,18838,8
841,28,M,16,1,819000,6,43,4934,5
842,54,F,22,1,376000,12,115,13794,9
843,46,M,16,1,452000,6,0,15346,9
844,33,F,22,1,290000,12,138,21491,3
845,42,F,22,1,937000,12,121,10144,5
846,27,M,16,1,561000,6,0,6681,2
847,50,M,22,1,898000,12,55,20175,6
848,39,F,16,1,328000,6,39,4241,3
849,40,F,16,1,971000,6,0,3204,10
850,32,M,22,1,760000,12,130,2005,10
851,48,M,22,1,136000,12,182,17383,7
852,50,F,22,1,824000,12,35,10636,3
853,46,M,22,1,754000,12,204,16470,2
854,47,M,16,1,781000,6,48,16590,2
855,54,F,16,1,477000,6,33,15456,4
856,59,M,16,1,750000,6,0,16279,7
857,34,M,22,1,209000,12,196,22793,10
858,55,F,22,1,133000,12,232,9344,5
859,29,M,22,1,772000,12,80,16360,3
860,36,M,22,1,549000,12,55,1255,4
861,50,M,22,1,887000,12,245,16060,10
862,55,M,22,1,234000,12,240,6569,7
863,49,M,22,1,612000,12,206,24633,9
864,34,F,22,1,253000,12,110,2665,9
865,40,M,16,1,466000,6,2,11665,2
866,55,F,16,1,628000,6,28,4576,9
867,37,M,16,1,548000,6,181,24666,2
868,30,M,22,1,677000,12,126,8171,7
869,50,M,22,1,560000,12,207,18534,3
870,58,M,16,1,101000,6,81,8985,1
871,59,M,16,1,183000,6,121,22925,4
872,45,F,22,1,267000,12,199,11727,1
873,39,F,22,1,627000,12,124,4370,5
874,41,M,22,1,398000,12,158,4065,10
875,27,M,22,1,661000,12,194,9941,2
876,39,F,22,1,211000,12,113,19479,7
877,36,M,16,1,590000,6,141,7796,10
878,38,M,16,1,823000,6,0,18469,3
879,55,M,22,1,773000,12,58,1714,6
880,30,M,22,1,651000,12,90,21496,3
881,53,M,22,1,477000,12,108,22756,3
882,47,M,16,1,771000,6,166,23278,7
883,57,F,16,1,964000,6,76,14712,4
884,37,F,16,1,535000,6,137,17646,4
885,36,F,16,1,567000,6,183,11080,9
886,56,F,22,1,463000,12,111,20284,9
887,29,F,22,1,421000,12,30,11052,6
888,29,M,16,1,746000,6,67,21072,3
889,52,M,16,1,766000,6,64,13745,8
890,41,F,22,1,243000,12,134,2839,2
891,40,F,22,1,361000,12,94,8028,7
892,46,F,16,1,107000,6,75,22600,8
893,50,F,16,1,493000,6,39,5335,8
894,51,M,22,1,179000,12,209,20661,6
895,36,M,22,1,258000,12,137,20460,2
896,48,F,22,1,904000,12,148,22568,3
897,33,M,16,1,991000,6,0,20984,8
898,40,M,22,1,633000,12,57,15320,7
899,34,M,16,1,583000,6,47,15143,9
900,51,M,22,1,541000,12,223,23925,7
901,25,F,22,1,238000,12,162,4445,5
902,50,M,22,1,437000,12,216,15913,4
903,52,F,16,1,844000,6,0,3654,3
904,38,F,22,1,555000,12,238,18603,6
905,26,F,22,1,628000,12,199,1853,9
906,40,M,16,1,828000,6,91,21027,3
907,54,M,22,1,799000,12,206,5096,7
908,37,F,16,1,662000,6,142,10676,9
909,44,F,16,1,755000,6,118,4001,5
910,52,M,22,1,389000,12,196,15273,9
911,60,F,16,1,834000,6,115,16239,6
912,30,F,16,1,415000,6,187,13068,6
913,27,M,16,1,658000,6,0,14733,8
914,54,F,22,1,780000,12,203,14306,10
915,54,F,16,1,530000,6,171,5233,6
916,46,M,22,1,187000,12,127,7629,9
917,33,M,16,1,613000,6,97,10366,9
918,38,F,16,1,402000,6,33,8798,3
919,45,F,16,1,749000,6,53,15872,10
920,58,F,22,1,705000,12,186,8687,9
921,26,M,22,1,802000,12,44,4311,5
922,59,F,22,1,791000,12,0,20787,10
923,53,F,16,1,889000,6,142,7085,6
924,59,F,16,1,596000,6,13,19102,2
925,38,M,16,1,372000,6,0,11567,1
926,28,M,22,1,542000,12,226,18563,8
927,54,M,16,1,433000,6,0,6485,1
928,42,M,16,1,866000,6,62,24511,2
929,40,F,22,1,153000,12,195,9522,10
930,58,M,16,1,702000,6,23,8033,6
931,46,F,16,1,140000,6,0,10641,4
932,25,F,16,1,219000,6,0,19948,9
933,53,M,16,1,670000,6,19,2077,4
934,35,F,22,1,995000,12,12,23648,5
935,43,M,22,1,265000,12,13,22390,9
936,41,F,16,1,174000,6,157,7778,8
937,32,M,22,1,173000,12,227,2256,2
938,35,M,22,1,314000,12,118,23846,8
939,42,M,16,1,532000,6,127,15854,10
940,45,M,16,1,501000,6,123,3520,9
941,52,M,22,1,993000,12,142,21910,10
942,44,M,16,1,800000,6,151,6354,2
943,51,M,22,1,924000,12,63,9714,8
944,55,F,22,1,990000,12,186,12750,2
945,33,M,16,1,427000,6,171,23967,5
946,33,F,22,1,979000,12,247,23039,1
947,27,M,22,1,560000,12,52,1817,5
948,52,F,16,1,982000,6,0,12294,3
949,28,F,16,1,951000,6,70,12522,3
950,42,M,22,1,596000,12,211,2603,4
951,60,M,16,1,663000,6,27,13878,3
952,59,F,22,1,238000,12,20,18508,5
953,51,M,16,1,228000,6,59,15659,5
954,55,M,22,1,668000,12,130,14681,10
955,44,F,16,1,335000,6,157,15191,10
956,25,M,22,1,512000,12,111,19885,3
957,30,M,22,1,547000,12,8,16064,2
958,39,F,16,1,254000,6,164,6851,3
959,42,F,16,1,808000,6,33,13891,9
960,34,M,16,1,600000,6,78,17102,1
961,52,F,16,1,324000,6,156,2034,10
962,42,M,22,1,406000,12,79,20200,10
963,48,M,16,1,464000,6,33,24347,2
964,60,F,16,1,195000,6,34,5276,3
965,46,F,16,1,679000,6,88,13013,5
966,45,F,22,1,526000,12,198,19609,7
967,41,F,22,1,707000,12,184,11649,10
968,27,M,22,1,421000,12,171,7089,8
969,26,M,16,1,634000,6,71,5121,10
970,51,M,22,1,860000,12,179,7485,10
971,42,F,16,1,337000,6,26,5076,7
972,32,F,16,1,103000,6,0,23884,10
973,37,M,22,1,669000,12,123,10930,9
974,41,M,22,1,816000,12,229,20951,5
975,35,F,22,1,966000,12,152,9760,9
976,47,M,16,1,776000,6,190,24470,5
977,59,M,22,1,519000,12,30,1527,8
978,57,M,16,1,555000,6,36,12364,10
979,36,F,16,1,711000,6,189,1327,9
980,37,F,22,1,527000,12,145,15178,3
981,60,F,16,1,515000,6,96,3930,1
982,48,F,22,1,687000,12,112,14683,10
983,28,M,22,1,232000,12,96,11922,8
984,26,M,22,1,328000,12,141,14190,6
985,42,F,22,1,714000,12,9,24004,6
986,27,M,16,1,334000,6,25,15341,5
987,51,M,22,1,452000,12,6,12200,6
988,40,M,22,1,936000,12,13,5519,4
989,27,F,22,1,577000,12,0,8015,8
990,46,M,16,1,108000,6,16,24776,8
991,35,M,22,1,518000,12,105,21686,4
992,35,F,22,1,759000,12,81,23302,10
993,54,F,16,1,441000,6,188,11316,7
994,51,F,16,1,883000,6,83,1195,9
995,43,F,16,1,484000,6,117,9479,8
996,36,F,22,1,867000,12,6,18719,4
997,53,M,22,1,757000,12,36,4176,6
998,34,M,16,1,753000,6,54,8558,3
999,56,M,22,1,182000,12,182,8093,10
1000,50,M,22,1,942000,12,116,4191,8
1001,45,M,22,1,930000,12,15,10503,10
1002,50,M,22,1,706000,12,26,11928,10
1003,57,M,22,1,872000,12,208,13677,4
1004,60,M,16,1,598000,6,0,10937,2
1005,45,M,22,1,127000,12,150,2978,3
1006,29,M,22,1,370000,12,132,5364,10
1007,50,F,22,1,325000,12,202,5904,7
1008,28,F,22,1,805000,12,259,5998,1
1009,45,M,16,1,397000,6,172,5580,8
1010,54,F,22,1,619000,12,124,5140,4
1011,59,F,16,1,408000,6,0,10251,6
1012,34,F,22,1,347000,12,78,5517,4
1013,50,M,16,1,343000,6,168,11280,2
1014,57,F,16,1,386000,6,101,20835,2
1015,39,M,22,1,813000,12,108,19833,7
1016,45,F,22,1,620000,12,0,16462,9
1017,58,F,22,1,692000,12,243,4252,6
1018,46,F,22,1,836000,12,76,21373,3
1019,37,M,16,1,124000,6,0,12025,6
1020,25,M,22,1,919000,12,59,8012,1
1021,25,F,16,1,820000,6,176,10848,6
1022,45,M,16,1,710000,6,0,1760,5
1023,27,F,22,1,810000,12,141,1234,1
1024,56,F,22,1,835000,12,156,18345,4
1025,29,F,16,1,752000,6,0,1477,7
1026,60,F,22,1,912000,12,85,22970,6
1027,50,F,16,1,905000,6,6,22838,1
1028,38,F,16,1,955000,6,70,10487,7
1029,41,F,22,1,665000,12,21,17587,5
1030,31,M,16,1,948000,6,133,4410,5
1031,30,M,16,1,799000,6,124,23517,9
1032,57,M,16,1,566000,6,0,22867,2
1033,25,F,16,1,768000,6,140,24992,9
1034,39,F,16,1,588000,6,0,14018,7
1035,46,M,22,1,822000,12,74,23708,2
1036,41,F,22,1,661000,12,54,3585,8
1037,58,M,22,1,751000,12,191,24371,3
1038,41,M,22,1,572000,12,259,17357,3
1039,49,M,22,1,861000,12,111,7227,5
1040,44,F,22,1,187000,12,238,8101,8
1041,51,F,22,1,626000,12,211,20731,4
1042,27,F,16,1,967000,6,0,15115,3
1043,55,M,16,1,987000,6,62,21211,4
1044,25,M,22,1,702000,12,111,17326,2
1045,33,M,22,1,203000,12,45,15069,2
1046,52,M,22,1,676000,12,155,5286,1
1047,39,F,16,1,451000,6,45,2509,6
1048,47,M,22,1,269000,12,138,10234,3
1049,45,F,16,1,260000,6,77,8589,4
1050,39,F,16,1,404000,6,18,10805,1
1051,51,F,16,1,421000,6,33,9226,4
1052,48,F,22,1,382000,12,84,21881,5
1053,28,M,16,1,655000,6,0,13015,10
1054,50,M,22,1,572000,12,259,12333,9
1055,32,M,22,1,779000,12,23,17727,3
1056,35,M,22,1,155000,12,58,19035,6
1057,60,F,22,1,459000,12,203,23895,8
1058,39,F,22,1,940000,12,102,13465,10
1059,43,M,16,1,843000,6,0,22174,6
1060,33,F,16,1,543000,6,0,4287,1
1061,45,M,16,1,813000,6,184,16123,10
1062,29,F,16,1,738000,6,101,10804,3
1063,27,F,22,1,150000,12,229,14713,10
1064,46,F,22,1,683000,12,17,2302,2
1065,40,M,16,1,389000,6,130,20012,5
1066,51,M,16,1,516000,6,0,8287,4
1067,29,F,22,1,350000,12,236,12267,4
1068,46,M,16,1,828000,6,0,7709,7
1069,26,F,22,1,900000,12,22,11858,8
1070,34,M,16,1,154000,6,0,4302,6
1071,30,F,22,1,721000,12,105,23659,4
1072,48,M,16,1,111000,6,191,22174,3
1073,33,F,22,1,293000,12,134,10047,8
1074,39,M,16,1,392000,6,130,24627,8
1075,38,M,22,1,571000,12,110,14149,5
1076,41,M,22,1,528000,12,26,1092,8
1077,60,M,22,1,737000,12,71,22937,4
1078,25,M,16,1,411000,6,38,22051,5
1079,41,M,22,1,722000,12,94,20078,5
1080,53,M,22,1,452000,12,17,13666,1
1081,44,M,22,1,224000,12,117,18273,2
1082,57,M,22,1,720000,12,131,16370,9
1083,39,M,22,1,502000,12,46,24854,2
1084,35,F,22,1,999000,12,247,8463,2
1085,40,F,16,1,967000,6,33,5510,7
1086,38,M,16,1,411000,6,42,11218,6
1087,31,M,16,1,252000,6,0,10193,5
1088,42,M,16,1,459000,6,132,7296,3
1089,54,F,22,1,624000,12,30,7037,6
1090,39,M,16,1,160000,6,30,2514,10
1091,54,F,22,1,339000,12,220,6699,5
1092,38,M,22,1,405000,12,73,14017,9
1093,55,M,16,1,526000,6,152,20698,6
1094,51,F,16,1,870000,6,160,24635,1
1095,46,F,22,1,695000,12,40,19400,5
1096,48,F,22,1,392000,12,181,22113,3
1097,35,M,22,1,770000,12,143,13062,6
1098,36,M,22,1,122000,12,209,9896,2
1099,40,M,16,1,317000,6,0,14097,5
1100,47,M,16,1,923000,6,28,5637,10
1101,39,F,22,1,376000,12,166,16383,6
1102,49,F,22,1,621000,12,91,13491,9
1103,39,F,16,1,523000,6,0,17748,3
1104,40,M,22,1,204000,12,179,24777,5
1105,50,M,16,1,612000,6,52,2751,7
1106,34,F,22,1,218000,12,7,20392,10
1107,58,M,16,1,468000,6,187,1469,4
1108,56,F,22,1,361000,12,36,15881,5
1109,53,M,16,1,137000,6,9,19962,1
1110,25,M,16,1,595000,6,0,7063,7
1111,30,M,22,1,431000,12,21,20127,2
1112,50,F,22,1,294000,12,181,21848,9
1113,46,M,16,1,177000,6,2,4539,2
1114,54,F,16,1,752000,6,91,23345,2
1115,25,F,16,1,986000,6,72,3901,8
1116,32,M,16,1,649000,6,90,1484,4
1117,35,M,22,1,762000,12,68,14581,1
1118,45,F,16,1,838000,6,6,21134,8
1119,44,M,16,1,735000,6,103,14729,7
1120,60,F,22,1,458000,12,214,16018,8
1121,41,F,22,1,164000,12,257,8162,5
1122,35,M,16,1,545000,6,0,1841,4
1123,50,F,16,1,369000,6,62,23293,9
1124,47,M,16,1,182000,6,176,23374,6
1125,44,F,16,1,765000,6,0,22351,3
1126,39,M,16,1,731000,6,44,24545,4
1127,25,M,22,1,920000,12,133,7028,1
1128,40,F,16,1,929000,6,36,15595,8
1129,45,F,16,1,599000,6,0,2075,4
1130,52,F,16,1,953000,6,0,15219,5
1131,41,F,22,1,865000,12,142,7534,3
1132,44,M,16,1,468000,6,56,19662,4
1133,50,M,22,1,538000,12,40,14906,9
1134,34,F,22,1,602000,12,242,5340,8
1135,37,F,16,1,555000,6,0,18442,7
1136,51,F,22,1,255000,12,63,3811,10
1137,54,F,16,1,697000,6,142,15346,5
1138,45,M,22,1,271000,12,191,14850,7
1139,54,M,22,1,381000,12,100,13580,9
1140,36,F,16,1,884000,6,130,2165,4
1141,59,M,22,1,548000,12,51,10493,4
1142,46,M,22,1,802000,12,60,13202,6
1143,53,M,22,1,553000,12,190,21059,2
1144,51,M,16,1,711000,6,61,4111,4
1145,56,M,16,1,872000,6,139,10432,1
1146,27,F,22,1,104000,12,187,13848,6
1147,28,M,16,1,138000,6,71,22980,6
1148,30,M,16,1,515000,6,91,7258,3
1149,49,M,22,1,474000,12,148,8497,6
1150,37,F,16,1,819000,6,83,12692,4
1151,41,M,22,1,896000,12,98,15275,5
1152,33,M,16,1,402000,6,86,23446,4
1153,60,M,22,1,560000,12,161,5545,3
1154,45,F,16,1,834000,6,169,19296,7
1155,59,F,22,1,719000,12,214,21065,7
1156,26,F,22,1,408000,12,155,21309,3
1157,47,F,16,1,607000,6,0,6362,4
1158,58,F,16,1,736000,6,0,21561,10
1159,57,F,16,1,996000,6,105,13643,3
1160,51,F,16,1,706000,6,130,12121,5
1161,31,F,22,1,425000,12,227,14613,4
1162,40,M,16,1,219000,6,7,4670,6
1163,56,F,16,1,438000,6,11,6275,8
1164,30,F,16,1,836000,6,0,2206,9
1165,28,M,22,1,632000,12,235,11970,5
1166,27,M,22,1,382000,12,156,6535,6
1167,31,M,16,1,478000,6,0,2183,6
1168,51,F,22,1,136000,12,41,13358,1
1169,44,F,22,1,918000,12,20,13326,2
1170,45,F,22,1,402000,12,30,18940,9
1171,44,M,16,1,907000,6,0,3796,6
1172,39,F,22,1,958000,12,158,12994,4
1173,33,F,16,1,455000,6,170,11020,2
1174,36,M,22,1,649000,12,186,6347,5
1175,39,F,16,1,902000,6,47,18899,6
1176,26,F,22,1,794000,12,44,20710,4
1177,47,M,22,1,957000,12,77,23475,5
1178,52,M,16,1,907000,6,77,18231,4
1179,26,M,22,1,571000,12,131,5426,8
1180,32,M,16,1,605000,6,116,10021,1
1181,48,M,22,1,654000,12,64,22005,1
1182,34,F,22,1,133000,12,125,12146,7
1183,28,M,16,1,615000,6,101,12351,1
1184,33,M,22,1,786000,12,211,7538,2
1185,59,F,16,1,915000,6,181,21441,5
1186,45,M,22,1,522000,12,15,22151,6
1187,58,F,22,1,994000,12,202,3907,7
1188,35,M,16,1,487000,6,55,8093,3
1189,56,F,22,1,468000,12,246,19639,8
1190,28,M,22,1,337000,12,166,18158,5
1191,53,F,16,1,112000,6,8,21192,5
1192,56,F,16,1,545000,6,30,17311,9
1193,27,F,22,1,401000,12,32,13347,2
1194,31,F,16,1,335000,6,105,1104,9
1195,47,M,22,1,949000,12,137,19368,2
1196,32,F,16,1,539000,6,123,11120,9
1197,54,F,16,1,965000,6,0,7230,2
1198,51,F,22,1,142000,12,76,1327,5
1199,55,M,16,1,920000,6,144,6144,4
1200,41,F,22,1,960000,12,145,19111,1
1201,56,M,22,1,576000,12,203,5171,3
1202,58,F,22,1,739000,12,222,2687,5
1203,54,F,22,1,783000,12,213,24661,9
1204,57,M,16,1,147000,6,94,5905,5
1205,57,M,22,1,148000,12,225,15652,2
1206,45,F,22,1,564000,12,164,12405,4
1207,25,F,22,1,249000,12,13,12504,7
1208,30,M,22,1,992000,12,163,17130,2
1209,38,F,22,1,280000,12,248,12393,3
1210,36,M,22,1,588000,12,188,10532,9
1211,52,F,16,1,453000,6,102,9276,10
1212,48,F,16,1,720000,6,98,11770,10
1213,40,F,16,1,143000,6,0,7688,5
1214,35,M,22,1,954000,12,200,1740,1
1215,50,F,22,1,789000,12,5,18411,5
1216,43,M,16,1,402000,6,0,2110,8
1217,33,M,22,1,112000,12,115,10346,7
1218,29,F,16,1,966000,6,71,7322,1
1219,57,M,22,1,761000,12,1,20846,7
1220,45,M,16,1,422000,6,51,21870,5
1221,54,F,16,1,237000,6,135,16886,1
1222,58,F,16,1,786000,6,0,21948,5
1223,53,M,16,1,319000,6,12,7292,2
1224,47,M,22,1,715000,12,205,20079,9
1225,35,M,16,1,787000,6,91,21915,8
1226,35,M,22,1,603000,12,37,13746,7
1227,36,F,22,1,522000,12,41,17911,7
1228,29,M,16,1,717000,6,0,9122,6
1229,59,F,16,1,369000,6,182,10055,9
1230,46,M,16,1,168000,6,21,18751,2
1231,34,M,16,1,728000,6,0,16105,3
1232,44,M,22,1,337000,12,67,11733,3
1233,58,M,22,1,420000,12,47,24985,9
1234,52,F,16,1,871000,6,0,7964,9
1235,50,F,16,1,432000,6,169,8485,10
1236,25,F,22,1,561000,12,100,17282,5
1237,60,F,16,1,347000,6,125,8863,1
1238,30,M,16,1,576000,6,29,10493,10
1239,57,M,22,1,919000,12,42,17553,5
1240,47,M,22,1,823000,12,13,19094,5
1241,40,M,22,1,109000,12,116,1006,8
1242,45,F,16,1,728000,6,27,3362,6
1243,39,F,22,1,468000,12,75,11638,6
1244,50,F,16,1,620000,6,163,4949,7
1245,40,F,16,1,616000,6,18,20788,6
1246,57,M,16,1,166000,6,181,9101,10
1247,58,F,16,1,345000,6,0,13360,6
1248,52,F,16,1,946000,6,35,11135,7
1249,37,F,16,1,203000,6,10,17873,6
1250,46,F,16,1,689000,6,70,13368,1
1251,42,F,16,1,587000,6,0,10793,5
1252,60,F,16,1,527000,6,0,11058,7
1253,30,M,16,1,958000,6,0,10031,1
